"","cell_index","PointNum","pos_x","pos_y","cell_Area","k10_mesmer","k15_mesmer","mesmer_full"
"372",372,"A1",1883.78555798687,69.4989059080963,457,"B","B","B"
"373",373,"A1",79.3063583815029,71.242774566474,346,"B","B","CD4"
"374",374,"A1",761.622448979592,70.7372448979592,392,"B","B","B"
"375",375,"A1",1320.9593495935,71.2926829268293,123,"B","Epithelial","Epithelial"
"376",376,"A1",976.103658536585,71.7042682926829,328,"B","B","Epithelial"
"377",377,"A1",1012.1195335277,72.0816326530612,343,"B","B","B"
"378",378,"A1",1088.81584582441,71.9014989293362,467,"B","B","Epithelial"
"379",379,"A1",1741.62669245648,69.5493230174081,517,"B","B","B"
"380",380,"A1",1807.78846153846,72.5384615384615,156,"B","B","B"
"381",381,"A1",330.439024390244,73.0088691796009,451,"Lymphatic","Lymphatic","Lymphatic"
"382",382,"A1",881.355119825708,72.2897603485839,459,"B","B","Epithelial"
"383",383,"A1",1305.36,73.0466666666667,150,"B","B","Epithelial"
"384",384,"A1",1388.54177897574,73.3261455525606,371,"B","B","M1"
"385",385,"A1",1515.37579617834,72.5541401273885,157,"B","B","Epithelial"
"386",386,"A1",1760.74351585014,74.2420749279539,347,"B","B","B"
"387",387,"A1",2035.33333333333,71.24,150,"B","B","B"
"388",388,"A1",99.1479713603819,74.3102625298329,419,"T","CD4","CD4"
"389",389,"A1",116.840277777778,74.8020833333333,288,"Endothelial","Endothelial","Endothelial"
"390",390,"A1",315.503144654088,74.5345911949686,159,"Lymphatic","Lymphatic","Lymphatic"
"391",391,"A1",586.482479784367,75.0053908355795,371,"B","Endothelial","B"
"392",392,"A1",712.080586080586,74.8901098901099,273,"B","B","B"
"393",393,"A1",1050.99090909091,75.1969696969697,330,"B","B","Epithelial"
"394",394,"A1",1172.7731277533,74.8722466960352,454,"B","B","Epithelial"
"395",395,"A1",1189.32075471698,75.688679245283,106,"B","B","B"
"396",396,"A1",1901.26301369863,75.8602739726027,365,"B","B","B"
"397",397,"A1",55.6607843137255,77.2333333333333,510,"T","CD4","Treg"
"398",398,"A1",451.5,76.3903846153846,520,"B","B","B"
"399",399,"A1",607.321120689655,75.7780172413793,464,"B","Endothelial","B"
"400",400,"A1",953.875,75.9668367346939,392,"B","B","Epithelial"
"401",401,"A1",1264.51778656126,75.1462450592885,506,"B","B","B"
"402",402,"A1",1620.87724137931,75.8979310344828,725,"B","B","Epithelial"
"403",403,"A1",1834.2347826087,75.8130434782609,230,"B","B","B"
"404",404,"A1",2043.75518672199,75.9211618257261,241,"B","B","B"
"405",405,"A1",241.222865412446,77.1360347322721,691,"B","B","M1"
"406",406,"A1",680.61797752809,76.8089887640449,445,"B","B","B"
"407",407,"A1",782.128,76.848,500,"Lymphatic","Lymphatic","Lymphatic"
"408",408,"A1",1792.03797468354,77.3987341772152,158,"B","B","B"
"409",409,"A1",277.821548821549,78.1111111111111,297,"B","B","M1"
"410",410,"A1",697.604938271605,78.3086419753086,81,"B","B","CD4"
"411",411,"A1",1408.0773480663,78.2430939226519,362,"B","B","M1"
"412",412,"A1",799.968,77.23,500,"B","B","Epithelial"
"413",413,"A1",1368.644,78.344,250,"B","B","M1"
"414",414,"A1",1570.63312368973,80.1362683438155,477,"B","B","B"
"415",415,"A1",1989.68684210526,78.5736842105263,380,"B","B","B"
"416",416,"A1",300.123430962343,80.1108786610879,478,"B","B","Lymphatic"
"417",417,"A1",358.370449678801,79.3147751605996,467,"Lymphatic","Lymphatic","Lymphatic"
"418",418,"A1",663.547112462006,81.1215805471125,329,"B","B","B"
"419",419,"A1",1026.53658536585,80.0853658536585,246,"B","B","Epithelial"
"420",420,"A1",1708.37990196078,79.6397058823529,408,"B","B","B"
"421",421,"A1",19.9436997319035,83.4289544235925,373,"T","CD4","CD4"
"422",422,"A1",377.574552683897,81.2624254473161,503,"Lymphatic","Lymphatic","Lymphatic"
"423",423,"A1",541.854351687389,81.3445825932505,563,"B","B","B"
"424",424,"A1",560.535,80.245,200,"B","B","B"
"425",425,"A1",993.395424836601,80.4640522875817,306,"B","B","Epithelial"
"426",426,"A1",1153.79917184265,81.2691511387164,483,"B","B","Epithelial"
"427",427,"A1",1857.42447129909,81.2477341389728,662,"B","B","Lymphatic"
"428",428,"A1",857.845714285714,81.4628571428571,175,"B","B","Epithelial"
"429",429,"A1",1132.35098039216,81.7176470588235,510,"B","B","Epithelial"
"430",430,"A1",1288.47861842105,81.9967105263158,608,"B","B","Epithelial"
"431",431,"A1",1422.51612903226,81.1827956989247,93,"B","B","B"
"432",432,"A1",1492.33989266547,82.6815742397138,559,"B","B","Epithelial"
"433",433,"A1",1775.86411889597,81.1549893842888,471,"B","B","B"
"434",434,"A1",500.251908396947,83.1603053435115,131,"B","B","Epithelial"
"435",435,"A1",518.235576923077,82.6538461538462,416,"B","B","B"
"436",436,"A1",1321.73369565217,82.8967391304348,184,"B","Epithelial","Epithelial"
"437",437,"A1",1447.55918367347,82.9510204081633,245,"B","B","Epithelial"
"438",438,"A1",1921.99431818182,82.7329545454545,528,"B","B","Lymphatic"
"439",439,"A1",1355.15566037736,84.8349056603774,424,"B","B","B"
"440",440,"A1",184.696202531646,85.5886075949367,158,"T","CD4","CD4"
"441",441,"A1",419.463235294118,85.4632352941177,272,"B","B","CD4"
"442",442,"A1",899.412398921833,84.9245283018868,371,"B","B","Epithelial"
"443",443,"A1",1527.78772378517,84.6035805626598,391,"T","CD4","Treg"
"444",444,"A1",1952.67279411765,85.8051470588235,272,"B","B","B"
"445",445,"A1",829.538922155689,86.0149700598802,334,"B","B","Epithelial"
"446",446,"A1",1111.54901960784,85.5434173669468,357,"B","B","Epithelial"
"447",447,"A1",1550.54455445545,85.289603960396,404,"B","B","B"
"448",448,"A1",1731.53438113949,87.9626719056974,509,"B","B","CD4"
"449",449,"A1",1805.09427609428,85.7912457912458,297,"B","B","B"
"450",450,"A1",1822.73161764706,86.4448529411765,272,"B","Endothelial","B"
"451",451,"A1",2013.27605633803,85.6929577464789,355,"B","B","B"
"452",452,"A1",726.917098445596,86.6010362694301,193,"B","B","B"
"453",453,"A1",747.47001934236,86.7098646034816,517,"B","B","M1"
"454",454,"A1",1224.1103117506,86.5635491606715,417,"B","Endothelial","B"
"455",455,"A1",1508.37184115523,87.5812274368231,277,"T","CD4","Treg"
"456",456,"A1",1597.31284916201,86.413407821229,537,"B","B","Epithelial"
"457",457,"A1",138.523364485981,88.0971962616822,535,"Endothelial","Endothelial","Endothelial"
"458",458,"A1",391.907258064516,87.7701612903226,248,"Lymphatic","Lymphatic","Lymphatic"
"459",459,"A1",1085.38181818182,88.1363636363636,110,"B","B","Epithelial"
"460",460,"A1",877.56231884058,89.1507246376812,345,"B","B","Epithelial"
"461",461,"A1",923.502369668247,88.4075829383886,422,"B","B","Epithelial"
"462",462,"A1",1041.22,88.05,200,"B","B","Epithelial"
"463",463,"A1",1654.26022913257,88.0212765957447,611,"B","B","Epithelial"
"464",464,"A1",1678.47846153846,89.32,650,"B","B","Epithelial"
"465",465,"A1",2032.36403508772,88.6842105263158,228,"B","B","B"
"466",466,"A1",77.0917874396135,89.5772946859903,414,"B","B","CD4"
"467",467,"A1",269.33918128655,90.6432748538012,171,"Unresolvable","Unresolvable","M1"
"468",468,"A1",168.484581497797,90.1982378854626,454,"B","B","Lymphatic"
"469",469,"A1",205.369696969697,90.5563636363636,825,"B","B","Lymphatic"
"470",470,"A1",1838.18181818182,91.3689839572193,187,"B","Endothelial","B"
"471",471,"A1",1934.625,92.7757352941177,272,"B","B","Lymphatic"
"472",472,"A1",37.015,91.4025,400,"Neutrophil","Neutrophil","Neutrophil"
"473",473,"A1",694.354838709677,92.2258064516129,248,"B","B","CD4"
"474",474,"A1",767.909090909091,92.6298701298701,154,"B","B","DC"
"475",475,"A1",968.107822410148,91.7864693446089,473,"B","B","CD4"
"476",476,"A1",1335.41913439636,91.6651480637813,439,"B","Epithelial","Epithelial"
"477",477,"A1",1474.95871559633,91.8509174311927,436,"B","B","Epithelial"
"478",478,"A1",6.79761904761905,93.5059523809524,168,"B","B","Lymphatic"
"479",479,"A1",1246.30769230769,93.6433566433566,286,"B","B","B"
"480",480,"A1",1268.12987012987,92.9437229437229,231,"B","B","B"
"481",481,"A1",1377.4908616188,92.6370757180157,383,"B","B","M1"
"482",482,"A1",1065.64832535885,94.4425837320574,418,"B","Epithelial","Epithelial"
"483",483,"A1",1400.86177105832,93.9805615550756,463,"B","B","M1"
"484",484,"A1",1874.21442885772,96.8817635270541,499,"B","B","B"
"485",485,"A1",1890.9825708061,99.0631808278867,459,"B","B","Lymphatic"
"486",486,"A1",2000.19907407407,93.7777777777778,216,"B","B","B"
"487",487,"A1",353.00641025641,95.0512820512821,156,"Lymphatic","Lymphatic","Lymphatic"
"488",488,"A1",448.978902953586,94.1286919831224,474,"B","B","B"
"489",489,"A1",1026.77909738717,98.6057007125891,421,"B","B","Epithelial"
"490",490,"A1",1187.19516407599,95.4749568221071,579,"B","B","Epithelial"
"491",491,"A1",336.096551724138,96.6137931034483,290,"Lymphatic","Lymphatic","Lymphatic"
"492",492,"A1",475.996975806452,96.6693548387097,992,"B","B","B"
"493",493,"A1",586.127819548872,96.6992481203008,532,"B","B","Endothelial"
"494",494,"A1",714.17,97.0933333333333,300,"B","B","B"
"495",495,"A1",812.895669291339,96.0807086614173,508,"B","B","Epithelial"
"496",496,"A1",1205.90998043053,96.6027397260274,511,"B","B","B"
"497",497,"A1",317.049875311721,98.6009975062344,401,"Lymphatic","Lymphatic","Lymphatic"
"498",498,"A1",502.788671023965,98.3790849673203,459,"B","B","B"
"499",499,"A1",626.055238095238,98.0990476190476,525,"B","Endothelial","Endothelial"
"500",500,"A1",646.684552845528,97.8764227642276,615,"B","B","Epithelial"
"501",501,"A1",1000.35906040268,97.258389261745,596,"B","B","Epithelial"
"502",502,"A1",1437.7534562212,98.5092165898618,434,"T","CD4","CD4"
"503",503,"A1",295.235576923077,98.5721153846154,416,"B","B","Lymphatic"
"504",504,"A1",432.44591611479,104.42825607064,453,"B","B","B"
"505",505,"A1",910.106060606061,99.2727272727273,264,"B","B","Epithelial"
"506",506,"A1",1294.96373056995,98.5025906735751,193,"B","Epithelial","Epithelial"
"507",507,"A1",1705,98.8655256723716,409,"B","B","CD4"
"508",508,"A1",1967.74476190476,96.8019047619048,525,"B","B","B"
"509",509,"A1",1985.52870090634,98.833836858006,331,"B","B","B"
"510",510,"A1",156.553278688525,100.077868852459,244,"B","B","Lymphatic"
"511",511,"A1",531.197530864198,100.222222222222,81,"B","B","Epithelial"
"512",512,"A1",675.606557377049,99.3627049180328,488,"B","B","B"
"513",513,"A1",1906.03649635037,99.9671532846715,274,"B","B","Epithelial"
"514",514,"A1",17.7864077669903,100.699029126214,103,"T","CD4","CD4"
"515",515,"A1",182.620689655172,101.713793103448,290,"B","B","Lymphatic"
"516",516,"A1",1225.60504201681,101.058823529412,119,"B","B","B"
"517",517,"A1",1461.0223880597,101.544776119403,402,"B","B","Epithelial"
"518",518,"A1",1761.32593856655,100.269624573379,586,"B","B","B"
"519",519,"A1",1809.59375,100.6875,96,"B","B","B"
"520",520,"A1",100.461977186312,101.865019011407,526,"B","B","Lymphatic"
"521",521,"A1",230.316100443131,101.519940915805,677,"B","B","CD4"
"522",522,"A1",732.672872340426,101.835106382979,376,"B","B","B"
"523",523,"A1",847.674380165289,101.58347107438,605,"B","B","Epithelial"
"524",524,"A1",1122.55627009646,101.122186495177,311,"B","B","Epithelial"
"525",525,"A1",1423.71052631579,101.991228070175,114,"B","B","B"
"526",526,"A1",1540.54545454545,102.618881118881,286,"B","B","B"
"527",527,"A1",58.7589852008457,102.120507399577,473,"B","B","B"
"528",528,"A1",271.586666666667,103.675555555556,450,"T","CD8","CD8"
"529",529,"A1",781.661137440758,102.741706161137,422,"B","B","Lymphatic"
"530",530,"A1",939.891304347826,102.017391304348,690,"B","B","B"
"531",531,"A1",1108.88524590164,103.516393442623,122,"B","B","Epithelial"
"532",532,"A1",1314.34119496855,102.014150943396,636,"B","Epithelial","Epithelial"
"533",533,"A1",1634.95454545455,102.829004329004,462,"B","B","Epithelial"
"534",534,"A1",2020.576,102.368,250,"T","CD4","Treg"
"535",535,"A1",563.746411483254,103.838915470494,627,"B","B","B"
"536",536,"A1",607.184397163121,104.186761229314,423,"B","Endothelial","Endothelial"
"537",537,"A1",866.429280397022,104.181141439206,403,"B","Epithelial","Epithelial"
"538",538,"A1",1522.70515970516,104.346437346437,407,"B","B","B"
"539",539,"A1",1726.26384364821,103.732899022801,307,"T","CD8","CD8"
"540",540,"A1",1790.78497790869,103.293078055965,679,"B","B","CD4"
"541",541,"A1",2044.14814814815,103.685185185185,108,"B","B","Epithelial"
"542",542,"A1",124.705797101449,105.721739130435,690,"Endothelial","Endothelial","Endothelial"
"543",543,"A1",410.180602006689,103.908026755853,598,"B","B","Lymphatic"
"544",544,"A1",954.959064327485,106.087719298246,171,"B","Endothelial","Endothelial"
"545",545,"A1",1091.89298245614,105.608771929825,570,"B","Epithelial","Epithelial"
"546",546,"A1",1579.39136904762,104.723214285714,672,"B","B","B"
"547",547,"A1",890.07729468599,105.794685990338,414,"B","Epithelial","Epithelial"
"548",548,"A1",1615.04697986577,105.442953020134,596,"B","B","Epithelial"
"549",549,"A1",1857.19252873563,107.16091954023,348,"B","B","Epithelial"
"550",550,"A1",1944.70600858369,105.624463519313,466,"B","B","B"
"551",551,"A1",3.81318681318681,107.571428571429,91,"T","CD4","CD4"
"552",552,"A1",385.40671641791,106.951492537313,268,"Lymphatic","Lymphatic","Lymphatic"
"553",553,"A1",1166.42687747036,107.144927536232,759,"B","B","Epithelial"
"554",554,"A1",1256.76204819277,106.382530120482,332,"B","B","B"
"555",555,"A1",1376.35643564356,106.772277227723,202,"B","B","Epithelial"
"556",556,"A1",2032.25842696629,107.162921348315,178,"B","B","Epithelial"
"557",557,"A1",447.625,109.375,144,"B","B","B"
"558",558,"A1",1142.70238095238,107.255102040816,588,"B","B","B"
"559",559,"A1",84.7857142857143,110.431972789116,294,"Lymphatic","Lymphatic","Lymphatic"
"560",560,"A1",694.738562091503,109.176470588235,306,"B","B","B"
"561",561,"A1",801.59756097561,110.957317073171,164,"B","Endothelial","Endothelial"
"562",562,"A1",1233.06666666667,109.426666666667,150,"B","B","Endothelial"
"563",563,"A1",369.884130982368,109.949622166247,397,"Lymphatic","Lymphatic","Lymphatic"
"564",564,"A1",1284.375,109.354166666667,96,"B","Epithelial","Epithelial"
"565",565,"A1",1558.1087962963,109.282407407407,432,"B","B","B"
"566",566,"A1",1742.27737226277,109.759124087591,137,"B","B","CD4"
"567",567,"A1",748.694980694981,111.092664092664,259,"B","B","B"
"568",568,"A1",828.653614457831,110.69578313253,332,"B","B","Epithelial"
"569",569,"A1",969.02766798419,111.300395256917,253,"B","B","B"
"570",570,"A1",1687.1329588015,109.59925093633,534,"B","B","Epithelial"
"571",571,"A1",352.546875,112.427083333333,384,"Lymphatic","Lymphatic","Lymphatic"
"572",572,"A1",544.202247191011,111.977528089888,623,"B","B","Epithelial"
"573",573,"A1",1075.94666666667,111.733333333333,225,"B","B","Epithelial"
"574",574,"A1",1405.65491651206,111.78293135436,539,"B","B","B"
"575",575,"A1",1919.78100263852,111.786279683377,379,"B","B","CD4"
"576",576,"A1",2003.85194805195,111.737662337662,385,"B","B","Lymphatic"
"577",577,"A1",1057.11974110032,110.291262135922,309,"B","B","Epithelial"
"578",578,"A1",1270.22857142857,112.371428571429,35,"B","Epithelial","Epithelial"
"579",579,"A1",1351.64953271028,112.920560747664,428,"B","B","Epithelial"
"580",580,"A1",164.580838323353,114.005988023952,167,"Lymphatic","Lymphatic","Lymphatic"
"581",581,"A1",257.600938967136,113.24882629108,213,"T","CD8","CD8"
"582",582,"A1",1839.64217252396,114.688498402556,626,"B","B","Epithelial"
"583",583,"A1",331.269541778976,115.374663072776,371,"Lymphatic","Lymphatic","Lymphatic"
"584",584,"A1",579.442307692308,115.653846153846,156,"B","B","B"
"585",585,"A1",1379.33757961783,115.847133757962,157,"B","B","Epithelial"
"586",586,"A1",1646.74342105263,116.201754385965,456,"B","B","Epithelial"
"587",587,"A1",292.837209302326,116.987080103359,387,"T","CD8","CD8"
"588",588,"A1",396.704545454545,117.75,88,"Lymphatic","Lymphatic","Lymphatic"
"589",589,"A1",512.902017291066,117.370317002882,694,"B","B","B"
"590",590,"A1",912.288961038961,117.441558441558,308,"B","B","Epithelial"
"591",591,"A1",1451.69417475728,116.696601941748,412,"B","B","B"
"592",592,"A1",1819.23666666667,116.253333333333,300,"B","Endothelial","B"
"593",593,"A1",1899.42038216561,116.757961783439,157,"B","B","Epithelial"
"594",594,"A1",145.520140105079,117.119089316988,571,"B","B","B"
"595",595,"A1",1512.54790419162,117.919161676647,334,"B","B","Epithelial"
"596",596,"A1",50.9475308641975,118.45987654321,324,"B","B","B"
"597",597,"A1",195.116580310881,119.277202072539,386,"B","B","Epithelial"
"598",598,"A1",1203.03623188406,119.072463768116,138,"B","B","Epithelial"
"599",599,"A1",1982.39364303178,118.936430317848,409,"T","CD4","Treg"
"600",600,"A1",2017.37974683544,119.373417721519,158,"T","CD4","Treg"
"601",601,"A1",442.557692307692,120.115384615385,52,"B","B","B"
"602",602,"A1",662.761268781302,120.300500834725,599,"B","B","B"
"603",603,"A1",724.820717131474,120.037848605578,502,"B","B","B"
"604",604,"A1",757.927835051546,119.288659793814,97,"B","B","B"
"605",605,"A1",1041.63419117647,120.147058823529,544,"B","B","Epithelial"
"606",606,"A1",1220.29757785467,119.809688581315,289,"B","B","Endothelial"
"607",607,"A1",1480.17433414044,120.232445520581,413,"B","B","Epithelial"
"608",608,"A1",108.972451790634,121.052341597796,363,"B","B","B"
"609",609,"A1",312.972027972028,120.618881118881,286,"B","B","B"
"610",610,"A1",481.288372093023,121.223255813953,430,"B","B","B"
"611",611,"A1",1121.52407932011,120.28045325779,353,"B","B","Epithelial"
"612",612,"A1",1716.96153846154,120.716783216783,286,"B","B","Epithelial"
"613",613,"A1",1962.93617021277,120.880319148936,376,"B","B","B"
"614",614,"A1",74.9042056074766,121.943925233645,428,"T","CD4","Treg"
"615",615,"A1",215.910858995138,121.36790923825,617,"B","B","B"
"616",616,"A1",245.061093247588,120.688102893891,311,"T","CD4","CD4"
"617",617,"A1",877.203333333333,121.553333333333,300,"B","B","Epithelial"
"618",618,"A1",1311.78640776699,121.849514563107,206,"B","B","Epithelial"
"619",619,"A1",1497.7684729064,121.278325123153,406,"B","B","Epithelial"
"620",620,"A1",1542.51943462898,121.674911660777,283,"B","B","B"
"621",621,"A1",14.2574074074074,123.25,540,"B","B","B"
"622",622,"A1",789.608465608466,122.693121693122,378,"B","B","Epithelial"
"623",623,"A1",947.520547945206,123.205479452055,73,"B","B","DC"
"624",624,"A1",960.283950617284,122.512345679012,162,"B","B","B"
"625",625,"A1",1006.06947890819,123.200992555831,403,"B","B","Epithelial"
"626",626,"A1",1252.66108786611,122.669456066946,239,"B","B","B"
"627",627,"A1",1630.16071428571,122.660714285714,56,"B","B","Epithelial"
"628",628,"A1",2038.11137440758,123.028436018957,422,"B","B","B"
"629",629,"A1",1331.87535410765,124.325779036827,353,"T","CD8","CD8"
"630",630,"A1",1569.71641791045,123.970149253731,134,"B","B","B"
"631",631,"A1",1663.72222222222,124.652046783626,684,"B","B","Epithelial"
"632",632,"A1",181.34962406015,124.116541353383,266,"B","B","B"
"633",633,"A1",991.202247191011,123.792134831461,178,"B","Endothelial","Endothelial"
"634",634,"A1",1083.28205128205,125.044871794872,156,"B","Epithelial","Epithelial"
"635",635,"A1",1700.33438485804,124.769716088328,317,"B","B","Epithelial"
"636",636,"A1",1732.65650406504,126.128048780488,492,"B","B","Epithelial"
"637",637,"A1",1800.21957040573,124.307875894988,419,"T","CD8","CD8"
"638",638,"A1",1878.45791245791,124.740740740741,594,"B","B","Lymphatic"
"639",639,"A1",494.085106382979,126.36170212766,47,"B","B","B"
"640",640,"A1",819.055865921788,124.77374301676,358,"B","B","Epithelial"
"641",641,"A1",897.656509695291,126.196675900277,361,"B","B","Epithelial"
"642",642,"A1",415.77380952381,127.105158730159,504,"B","B","Lymphatic"
"643",643,"A1",627.496268656716,127.134328358209,536,"B","Endothelial","Endothelial"
